,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M,label
38918,-0.6347695,-0.91564393,0.37815928,-0.9236118,0.59877473,False,True,True,unknown
38919,0.93108475,0.59055793,-0.01044632,-0.46878782,-0.21585165,False,False,True,unknown
38920,-0.53568804,-0.6239983,0.3162321,-0.87710583,0.0045051994,True,False,True,unknown
38921,0.6003893,0.4034933,-0.29453823,0.025930448,-0.12349967,False,True,True,unknown
38922,0.39456525,0.8714427,-0.40847662,0.35489786,-0.74037915,True,False,True,unknown
38923,0.63763773,0.29403234,0.10218847,-0.6182518,-0.05452513,False,False,True,unknown
38924,-1.0926313,-0.5218197,-0.2544795,0.015661828,-0.9824475,True,True,False,unknown
38925,0.5553973,0.882604,-0.4490832,0.4968173,-0.15424842,False,True,True,unknown
38926,-1.264179,-0.81434125,-0.25934297,0.07594076,-0.48140723,True,True,False,unknown
38927,0.08919741,0.3996644,-0.27007198,-0.062182434,-1.1981573,True,False,True,unknown
38928,1.2373772,1.1088333,-0.28949654,-0.008169363,-0.7334286,False,True,True,unknown
38929,0.24408554,0.5567987,-0.25758025,0.14488219,-0.9427605,False,True,True,unknown
38930,0.94734794,1.3262788,-0.47653788,0.52853334,-0.39741018,True,False,True,unknown
38931,-0.13607638,0.18882568,0.273273,-0.8494302,-0.036037758,False,True,True,unknown
38932,0.97406244,0.9305526,-0.28888762,-0.07139493,-0.8890457,True,False,True,unknown
38933,0.20343587,0.5342258,-0.25627443,0.15114495,-0.951326,False,True,True,unknown
38934,0.37074012,0.62719506,-0.26165017,0.12536551,-0.91606694,False,True,True,unknown
38935,0.8299229,0.48832932,0.028385967,-0.5203173,-0.16023228,False,False,True,unknown
38936,-1.1709093,-1.2732064,0.06928879,-0.36632723,0.78152055,False,True,True,unknown
38937,-0.046240933,-0.2114551,0.24775216,-0.710707,0.2903875,False,False,True,unknown
38938,1.392381,1.1949706,-0.2944772,-0.03205264,-0.70076275,False,True,True,unknown
38939,-1.3208276,-1.2799883,-0.27751637,0.20969942,0.775944,False,True,True,unknown
38940,0.06449722,0.4393797,-0.23816916,0.14682324,-0.95111144,False,True,True,unknown
38941,0.35890186,0.7419364,-0.32350656,0.2865536,-0.789478,False,True,True,unknown
38942,0.6529433,0.44954,-0.2950037,0.020905077,-0.14809708,False,True,True,unknown
38943,0.6491788,1.026625,-0.39612645,0.4038884,-0.5970272,False,True,True,unknown
38944,-0.50945234,0.040500317,-0.25734282,-0.05594984,-1.4072828,True,False,True,unknown
38945,0.935229,0.94091314,-0.27978837,0.0383861,-0.79710346,False,True,True,unknown
38946,-0.019443857,-0.13963228,-0.2890464,0.08521874,0.1666827,False,True,True,unknown
38947,0.45506093,0.836232,-0.34756428,0.32542452,-0.72572213,False,True,True,unknown
38948,-0.08035232,-0.1930114,-0.28850678,0.091046266,0.1952046,False,True,True,unknown
38949,-1.3294958,-0.92572916,-0.26119515,0.09889219,-0.29063386,True,True,False,unknown
38950,0.83243257,0.84556645,-0.285876,-0.06992032,-0.9385189,True,False,True,unknown
38951,0.03878985,0.37441382,-0.19816099,0.07687441,-0.8718035,False,True,True,unknown
38952,1.507643,1.1731235,-0.23174787,-0.17512515,-0.53282154,False,False,True,unknown
38953,-0.13777699,-0.071588315,0.076595,-0.4034977,-0.32715678,False,True,True,unknown
38954,0.02356686,0.36027446,-0.26867664,-0.06149915,-1.2210836,True,False,True,unknown
38955,0.021106746,-0.10409626,-0.2894059,0.08134052,0.14770018,False,True,True,unknown
38956,1.2017468,1.0890132,-0.28835174,-0.0026791005,-0.7409374,False,True,True,unknown
38957,0.57999843,0.74348795,-0.26837367,0.09312371,-0.87196904,False,True,True,unknown
38958,1.6008466,1.363992,-0.32845652,0.0056830244,-0.6002474,False,False,True,unknown
38959,-0.2679484,-0.40044668,0.27918422,-0.7576959,0.07443375,False,True,True,unknown
38960,1.2893368,0.95254993,-0.14795296,-0.2863194,-0.41280225,False,False,True,unknown
38961,0.7731752,1.1829835,-0.4550937,0.4738259,-0.5054697,True,False,True,unknown
38962,-0.9834618,-0.28845817,0.07000518,-0.51617354,-0.84188783,True,True,False,unknown
38963,-0.1426807,-0.08397587,0.08423151,-0.41684857,-0.31201944,False,True,True,unknown
38964,-0.0167691,-0.367213,0.35337284,-0.95156825,0.30524585,False,False,True,unknown
38965,-0.8728557,-0.55382717,0.55573773,-1.2242666,0.36793154,False,True,True,unknown
38966,-1.0846897,-0.40352482,0.45889613,-1.0821294,0.013782243,True,True,False,unknown
38967,-1.2862209,-0.85192937,-0.25996798,0.08368638,-0.4170239,True,True,False,unknown
38968,-1.1264786,-1.2435764,0.09488264,-0.41250494,0.76637787,False,True,True,unknown
38969,1.265165,1.124274,-0.2903893,-0.012449309,-0.72757477,False,True,True,unknown
38970,0.046615984,0.39418384,-0.21033852,0.09816481,-0.8959426,False,True,True,unknown
38971,-1.5597888,-1.4310414,-0.27116397,0.24319047,0.76426065,False,True,False,unknown
38972,0.66811675,0.46282846,-0.29513815,0.019453159,-0.15520287,False,True,True,unknown
38973,0.39684376,0.70825225,-0.43709555,0.4801152,-0.07647724,False,True,True,unknown
38974,-1.1309861,-1.1136447,-0.27919856,0.19154105,0.687069,False,True,True,unknown
38975,-0.3469362,0.17879051,-0.25077322,0.074891075,-1.222667,True,True,False,unknown
38976,-0.42663398,0.09017567,-0.25910366,-0.056812067,-1.3783525,True,False,True,unknown
38977,-1.5536138,-1.5284401,-0.15119563,0.031485945,0.91197217,False,True,True,unknown
38978,1.3304653,1.363992,-0.3968552,0.24472798,-0.49734247,False,False,True,unknown
38979,-0.60173136,-0.8936216,0.3971873,-0.95794326,0.58751684,False,True,True,unknown
38980,0.97815716,1.3474753,-0.48104593,0.5413492,-0.36160365,False,True,True,unknown
38981,-0.80905783,-0.13925691,-0.2509721,-0.052830447,-1.5119451,True,False,True,unknown
38982,-0.8574676,-0.2446888,-0.18248352,-0.14903034,-1.3615727,True,False,True,unknown
38983,-0.035954688,0.18562244,-0.08185661,-0.12646721,-0.6412544,False,True,True,unknown
38984,-0.19401288,-0.21368237,0.16412652,-0.5565336,-0.15364456,False,True,True,unknown
38985,1.0566661,0.98010284,-0.29064396,-0.07225484,-0.8601883,True,False,True,unknown
38986,0.95238376,1.3239764,-0.47197476,0.5264399,-0.39601967,False,True,True,unknown
38987,1.3266017,1.1584086,-0.2923636,-0.0219181,-0.714624,False,True,True,unknown
38988,-0.0033127733,0.268081,-0.13265522,-0.037653003,-0.7419521,False,True,True,unknown
38989,-0.9522233,-0.25294718,-0.050005108,-0.34152138,-1.1059448,True,True,False,unknown
38990,1.1140908,0.85362464,-0.29908937,-0.023204738,-0.36398867,False,True,True,unknown
38991,0.6780397,1.1046791,-0.44337904,0.4439395,-0.564502,True,False,True,unknown
38992,-0.3937279,0.109920695,-0.25980356,-0.05715474,-1.3668547,True,False,True,unknown
38993,-1.0412827,-0.47529754,0.5741044,-1.2501652,0.31094834,False,True,True,unknown
38994,-0.37322146,0.16107255,-0.25069046,0.068870686,-1.2379197,True,True,False,unknown
38995,-0.7431136,-0.37947544,-0.00525183,-0.40777093,-0.8761011,True,False,True,unknown
38996,0.051602256,0.58925664,-0.36624888,0.24716693,-0.9531714,True,False,True,unknown
38997,-1.5067066,-1.3849196,-0.29317924,0.27960315,0.8571745,False,True,True,unknown
38998,1.2246639,1.1017512,-0.28908798,-0.0062094945,-0.7361091,False,True,True,unknown
38999,0.05407888,0.44731274,-0.23852268,0.14786312,-0.9581562,False,True,False,unknown
39000,-1.6300094,-1.550913,-0.274777,0.23927383,0.92069393,False,True,True,unknown
39001,1.1763532,1.074899,-0.28753573,0.0012344492,-0.7462902,False,True,True,unknown
39002,-0.90122133,-0.19496338,-0.24595098,-0.05636007,-1.5370812,True,True,False,unknown
39003,0.32413003,0.6012938,-0.26015222,0.13254826,-0.925891,False,True,True,unknown
39004,0.8756579,0.53452617,0.010832328,-0.49702427,-0.18537432,False,False,True,unknown
39005,-1.1428739,-0.48941186,0.5479971,-1.2010278,0.31344157,False,True,False,unknown
39006,-1.5847533,-1.4599957,-0.2714557,0.24429145,0.79090744,False,True,False,unknown
39007,-0.35755268,0.17163326,-0.2507395,0.07245729,-1.2288328,True,True,False,unknown
39008,-1.3106239,-1.2710543,-0.2776066,0.20872426,0.77117103,False,True,True,unknown
39009,-0.18057306,-0.41506147,0.34209034,-0.87273026,0.37560466,False,False,True,unknown
39010,1.5790689,1.363992,-0.33396333,0.02492821,-0.5919626,False,False,True,unknown
39011,-0.9657291,-0.26831275,0.0018997221,-0.41705874,-0.99173963,True,True,False,unknown
39012,-0.29697442,0.085671104,0.32397458,-0.9170749,0.016692596,False,True,True,unknown
39013,0.06563646,0.34405804,-0.4120552,0.44522768,0.08597077,False,True,True,unknown
39014,-0.56367385,-0.59101486,0.27285168,-0.81377506,-0.11432179,True,False,True,unknown
39015,-0.42323276,-0.75655764,0.4905177,-1.1315459,0.48190728,True,False,True,unknown
39016,-0.6944066,-0.42802462,-0.26106146,0.2050327,-0.15926284,False,True,False,unknown
39017,-1.3586869,-1.3984333,-0.03889787,-0.1711296,0.84553015,False,True,True,unknown
39018,-1.3628311,-1.2267343,-0.3040569,0.29475844,0.7866069,False,True,True,unknown
39019,0.7277704,1.1455956,-0.4495015,0.4595594,-0.533649,True,False,True,unknown
39020,-1.1495112,-1.258942,0.081608616,-0.3885554,0.7742314,False,True,True,unknown
39021,-0.87960863,-0.1815748,-0.24947189,-0.05209611,-1.5365903,True,False,True,unknown
39022,-0.72034514,-0.045912284,-0.27120104,0.004683107,-1.4321312,True,False,True,unknown
39023,0.89053416,1.2795314,-0.46954173,0.5106857,-0.43266344,True,False,True,unknown
39024,-0.027319523,-0.18277602,0.2344654,-0.68788785,0.27838576,False,False,True,unknown
39025,-0.45295227,-0.7215472,0.44447207,-1.064324,0.35578,True,False,True,unknown
39026,0.18481164,-0.16353151,0.27600223,-0.8488993,0.19442828,False,False,True,unknown
39027,-1.0772763,-0.912716,-0.325646,0.32483768,0.64654785,False,True,True,unknown
39028,-0.57888037,-0.8783812,0.41035756,-0.98170614,0.5797244,False,True,True,unknown
39029,-0.15063892,-0.3696905,0.32107046,-0.8366288,0.3566169,False,False,True,unknown
39030,0.112230025,0.50001615,-0.26179996,0.18685138,-0.953008,False,True,True,unknown
39031,0.7730761,1.1828834,-0.45508024,0.4737916,-0.50553703,True,False,True,unknown
39032,-0.95811766,-0.29246223,-0.25066575,-0.031600643,-1.3752965,True,True,False,unknown
39033,1.3296893,1.1438938,-0.2964496,-0.0750973,-0.7648134,True,False,True,unknown
39034,-1.1658239,-0.64664626,-0.2565549,0.041382756,-0.7686535,True,True,False,unknown
39035,-0.45825225,0.07120644,-0.25843146,-0.056482803,-1.3893981,True,False,True,unknown
39036,-0.3524178,0.050110057,0.34144735,-0.9403863,0.034864083,False,True,True,unknown
39037,-1.2549329,-0.7017271,0.4002648,-0.93969685,0.43408743,False,True,False,unknown
39038,0.12905456,0.42356366,-0.2709198,-0.062597305,-1.1842326,True,False,True,unknown
39039,-1.3363643,-0.93744105,-0.26138952,0.1013038,-0.27058715,True,True,False,unknown
39040,-1.0233355,-0.48365602,0.57214624,-1.2474041,0.31702363,False,True,True,unknown
39041,-0.9413757,-0.26390827,-0.25019127,-0.03748437,-1.4242014,True,True,False,unknown
39042,-0.36419004,-0.4417135,-0.28599212,0.11819487,0.3280816,False,True,True,unknown
39043,-0.17311017,-0.1608538,0.13158634,-0.4996419,-0.2181484,False,True,True,unknown
39044,-0.8865432,-0.21040404,-0.22753377,-0.08326141,-1.4849739,True,False,True,unknown
39045,-0.18303318,0.23632382,-0.26428354,-0.05934822,-1.2932544,True,False,True,unknown
39046,-0.12144778,-0.32544565,0.30056363,-0.8014094,0.338093,False,False,True,unknown
39047,1.1516035,1.363992,-0.44210392,0.4028663,-0.42926654,False,False,True,unknown
39048,-0.2972221,0.30224064,-0.32329762,0.1375914,-1.1696078,True,False,True,unknown
39049,-0.88788056,-0.9006037,-0.28135222,0.16828717,0.5732551,False,True,True,unknown
39050,-1.6653922,-1.4984847,-0.27071834,0.21692085,0.690428,True,True,False,unknown
39051,-0.8083809,-0.58390766,0.54870826,-1.214354,0.38974205,False,True,True,unknown
39052,-0.017082809,0.23327072,-0.1112073,-0.07515145,-0.6994361,False,True,True,unknown
39053,-0.522727,-0.6392888,0.3363199,-0.90643245,0.059530023,True,False,True,unknown
39054,0.05802497,0.59453696,-0.3670394,0.24918456,-0.9491865,True,False,True,unknown
39055,-1.6330805,-1.5536157,-0.27475005,0.23956777,0.9221322,False,True,True,unknown
39056,-0.1508866,0.31084937,-0.25139076,0.119792216,-1.1089041,True,True,False,unknown
39057,-0.8678034,-0.6289783,-0.26308557,0.21267803,0.025777204,False,True,False,unknown
39058,-0.023373434,0.33212093,-0.26767862,-0.061010536,-1.23748,True,False,True,unknown
39059,0.428462,0.5508427,0.09536422,-0.61206996,-0.22106396,False,True,True,unknown
39060,-0.95486504,-0.25597525,-0.039824344,-0.3563376,-1.0835443,True,True,False,unknown
39061,0.39699236,0.7084024,-0.4371068,0.48013094,-0.076551214,False,True,True,unknown
39062,-1.327564,-0.8393416,0.30450395,-0.77030057,0.51229066,False,True,False,unknown
39063,0.46516556,0.9295516,-0.41716918,0.37707394,-0.69657654,True,False,True,unknown
39064,0.7337638,0.7466161,-0.0008486279,-0.48370537,-0.3211264,False,True,True,unknown
39065,1.0219439,1.363992,-0.47490624,0.51750535,-0.37991628,False,False,True,unknown
39066,-0.83329576,-0.14886664,-0.2492412,-0.03650895,-1.504912,True,True,False,unknown
39067,-0.31092608,-0.50900674,0.3460494,-0.8746001,0.2069799,False,True,True,unknown
39068,-0.80828184,-0.830858,-0.28205776,0.16067305,0.53598785,False,True,True,unknown
39069,-1.528831,-1.2655987,-0.26684615,0.16893126,0.29153624,True,True,False,unknown
39070,-0.10989019,0.32303673,-0.12356495,-0.04955016,-0.78400314,False,True,False,unknown
39071,0.76733035,0.8475935,-0.27439278,0.06425916,-0.8324905,False,True,True,unknown
39072,0.7427952,1.1184181,-0.41954303,0.4417241,-0.5349696,False,True,True,unknown
39073,-0.7060633,-0.50452715,-0.35371146,0.3639399,0.46447375,False,True,True,unknown
39074,-1.6595308,-1.4683042,-0.13314691,0.0038809557,0.8696989,False,True,False,unknown
39075,0.78410536,1.0470958,-0.33535755,0.2907657,-0.2363429,False,False,True,unknown
39076,-0.76565087,-0.51058334,-0.2618932,0.20817377,-0.08323674,False,True,False,unknown
39077,-0.7705216,-0.6015505,0.5445792,-1.2085317,0.40255213,False,True,True,unknown
39078,-0.43923175,-0.75605714,0.5084552,-1.157593,0.5146303,False,True,True,unknown
39079,-1.5965915,-1.3811909,-0.268768,0.1927462,0.48948553,True,True,False,unknown
39080,1.1150484,1.363992,-0.45135334,0.4351914,-0.4153511,False,False,True,unknown
39081,-0.9370333,-0.23570469,-0.10833462,-0.25663388,-1.2342864,True,True,False,unknown
39082,1.2219065,1.1002246,-0.2889996,-0.0057861153,-0.7366881,False,True,True,unknown
39083,-1.0087068,-0.37872466,-0.25210002,-0.013827741,-1.2275664,True,True,False,unknown
39084,0.7832798,1.1581333,-0.42967212,0.45808995,-0.5081263,False,True,True,unknown
39085,-0.10906465,0.45707262,-0.34646553,0.19669637,-1.0528622,True,False,True,unknown
39086,-0.24704568,0.19793491,-0.26292267,-0.05868195,-1.3156122,True,False,True,unknown
39087,-0.46576467,-0.8029547,0.47551695,-1.0992713,0.54117227,False,True,True,unknown
39088,0.50460994,0.6488921,-0.27890533,-0.06650724,-1.0530385,True,False,True,unknown
39089,-0.8330316,-0.22499382,0.38338786,-0.92012393,-0.016004553,False,True,False,unknown
39090,1.602085,1.3115138,-0.30121532,-0.064365335,-0.656568,False,True,True,unknown
39091,0.6287384,1.0065546,-0.39100912,0.39562064,-0.61058784,False,True,True,unknown
39092,-0.701077,-0.0300462,-0.2735723,0.010733406,-1.4201808,True,False,True,unknown
39093,0.20929721,0.47171247,-0.27262595,-0.06343298,-1.1561978,True,False,True,unknown
39094,0.28904453,0.29673505,0.012305928,-0.30633554,0.077706054,False,False,True,unknown
39095,0.003126451,0.2843475,-0.14267084,-0.020142332,-0.7618057,False,True,True,unknown
39096,-0.74355936,-0.6141383,0.5416391,-1.2043858,0.41167465,False,True,True,unknown
39097,-0.75869983,-0.99830276,0.30676436,-0.794796,0.64101624,False,True,True,unknown
39098,1.4683968,1.363992,-0.36196288,0.12278346,-0.54983747,False,False,True,unknown
39099,0.112659305,-0.023889959,-0.29021704,0.07258338,0.1048387,False,True,True,unknown
39100,1.1570851,1.363992,-0.44071534,0.3980129,-0.43135577,False,False,True,unknown
39101,-0.34178483,0.18226904,-0.25078934,0.07607045,-1.2196785,True,True,False,unknown
39102,-0.8135158,-0.2964913,-0.11434699,-0.24850304,-1.1749333,True,False,True,unknown
39103,-1.7413089,-1.627941,-0.27287087,0.24359477,0.91214305,True,True,False,unknown
39104,-0.9127789,-1.1010569,0.21799852,-0.634639,0.6935353,False,True,True,unknown
39105,-1.1229783,-0.9247532,-0.26606458,0.22393008,0.29810694,False,True,False,unknown
39106,-1.1537545,-0.62605035,-0.25621262,0.037140716,-0.8039139,True,True,False,unknown
39107,-0.70924985,-0.4194159,0.04724656,-0.48441392,-0.73229724,True,False,True,unknown
39108,-0.65403765,-0.65588063,0.53187704,-1.1906204,0.4419616,False,True,True,unknown
39109,1.4242303,1.2126637,-0.29550067,-0.03696095,-0.6940494,False,True,True,unknown
39110,0.3261939,0.7098539,-0.31532407,0.2733324,-0.811163,False,True,True,unknown
39111,0.7725478,0.55434626,-0.2960635,0.009463784,-0.20409565,False,True,True,unknown
39112,0.8150632,1.2174435,-0.46025112,0.48698366,-0.47948027,True,False,True,unknown
39113,0.026109528,0.4300953,-0.25194836,0.16033322,-1.0061886,True,True,False,unknown
39114,0.715701,0.7755455,-0.28339392,-0.068705104,-0.9792964,True,False,True,unknown
39115,-0.96387994,-0.26621062,-0.00520427,-0.4067205,-1.0073701,True,True,False,unknown
39116,-0.8165868,-1.0369169,0.27340817,-0.73461324,0.6607515,False,True,True,unknown
39117,-0.3391266,-0.41976625,-0.28621417,0.11579796,0.31635058,False,True,True,unknown
39118,-0.850467,-0.23820722,0.39561144,-0.94111496,0.0025132252,False,True,False,unknown
39119,1.5213305,1.2588855,-0.30052438,-0.0770925,-0.6978685,True,False,True,unknown
39120,-0.35360658,-0.1169593,-0.38035798,0.40106553,0.2916043,False,True,True,unknown
39121,0.059296302,0.38172123,-0.26943648,-0.06187096,-1.2086018,True,False,True,unknown
39122,-0.24283542,0.22228459,-0.030364089,-0.20960142,-0.64281,False,True,False,unknown
39123,0.7327897,0.78578085,-0.28375718,-0.06888302,-0.97332954,True,False,True,unknown
39124,0.5277416,0.7144585,-0.26669484,0.10117436,-0.8829804,False,True,True,unknown
39125,-0.31221393,0.1697063,0.018266616,-0.29311332,-0.5691378,False,True,False,unknown
39126,-0.13602684,0.2645274,-0.26528305,-0.059837606,-1.2768326,True,False,True,unknown
39127,0.4260184,0.6017443,-0.27723438,-0.06568911,-1.0804901,True,False,True,unknown
39128,1.4271858,1.363992,-0.3723863,0.15921237,-0.5341555,False,False,True,unknown
39129,-1.1532757,-0.9963007,-0.31990027,0.31683242,0.6838226,False,True,True,unknown
39130,1.2031337,1.0475962,-0.1487652,-0.28635937,-0.47496077,False,True,True,unknown
39131,-0.117254026,-0.019760773,0.04467272,-0.34768566,-0.39043632,False,True,True,unknown
39132,-1.1650314,-1.2692775,0.072675265,-0.3724371,0.779517,False,True,True,unknown
39133,0.88713294,1.2767285,-0.4691238,0.5096195,-0.4347692,True,False,True,unknown
39134,1.5722995,1.2894665,-0.30160815,-0.07762314,-0.6800649,True,False,True,unknown
39135,-1.2472553,-1.2155229,-0.27816835,0.20266184,0.7414993,False,True,True,unknown
39136,0.9886085,1.3602132,-0.48161778,0.5414933,-0.371811,True,False,True,unknown
39137,-0.84536517,-0.25895324,-0.16370757,-0.17644118,-1.3101418,True,False,True,unknown
39138,-0.5467998,-0.7058813,0.52018446,-1.1741323,0.47823945,False,True,True,unknown
39139,-1.0775075,-0.87204975,-0.26553395,0.22192483,0.24957769,False,True,False,unknown
39140,-0.03919081,0.17743914,-0.07682052,-0.13527182,-0.63127154,False,True,True,unknown
39141,-0.040495165,-0.20274627,0.24372381,-0.7037888,0.28674895,False,False,True,unknown
39142,-0.22317101,0.26217502,-0.25116307,0.10323763,-1.150847,True,True,False,unknown
39143,-1.0787293,-0.39676797,0.43598625,-1.0487888,-0.036625504,True,True,False,unknown
39144,0.03695715,-0.31293297,0.33275402,-0.9242077,0.27571368,False,False,True,unknown
39145,-0.07873426,0.077537864,-0.015269696,-0.24288514,-0.50925934,False,True,True,unknown
39146,0.031789254,0.3567459,-0.18726608,0.057826474,-0.8502067,False,True,True,unknown
39147,1.4378682,1.2202463,-0.29593843,-0.039060052,-0.69117844,False,True,True,unknown
39148,-0.20682529,0.13712327,-0.25536928,0.18353243,-0.6796241,False,True,False,unknown
39149,-1.457075,-1.4640499,-0.09557514,-0.06886883,0.8790635,False,True,True,unknown
39150,-0.04255902,0.38382334,-0.2517319,0.14460449,-1.046039,True,True,False,unknown
39151,1.5598998,1.363992,-0.33881366,0.041879363,-0.58466536,False,False,True,unknown
39152,0.7186069,0.82051605,-0.27282745,0.07176627,-0.842758,False,True,True,unknown
39153,0.5770595,0.7332776,-0.18995975,0.041049365,-0.10500322,False,False,True,unknown
39154,0.17625903,0.5628048,-0.2778186,0.21273346,-0.91055655,False,True,True,unknown
39155,1.1052905,1.363992,-0.45381972,0.4438111,-0.4116405,False,False,True,unknown
39156,-0.0049638567,0.5427094,-0.3592823,0.22939429,-0.9882767,True,False,True,unknown
39157,-0.3944544,-0.7199956,0.4760341,-1.1018599,0.4646476,False,True,True,unknown
39158,0.9338586,0.59333575,-0.011507987,-0.46737897,-0.2173723,False,False,True,unknown
39159,-0.438109,-0.73901486,0.46746176,-1.0978864,0.41875252,True,False,True,unknown
39160,1.576873,1.2974995,-0.30040494,-0.060479894,-0.6618824,False,True,True,unknown
39161,1.6695483,1.363992,-0.31107664,-0.055056926,-0.6263949,False,False,True,unknown
39162,-0.98354435,-0.50222486,0.56780744,-1.2412862,0.33048457,False,True,True,unknown
39163,-0.06001097,0.31014866,-0.26689932,-0.06062893,-1.2502792,True,False,True,unknown
39164,-1.5114452,-1.39015,-0.2928201,0.27910268,0.8595048,False,True,True,unknown
39165,-0.28176796,-0.43535706,0.30068907,-0.79529387,0.11706263,False,True,True,unknown
39166,-0.65773606,-0.6541539,0.5322811,-1.1911899,0.44070873,False,True,True,unknown
39167,-0.25817397,-0.37574667,0.26396364,-0.7310849,0.044262078,False,True,True,unknown
39168,0.41639256,0.79831856,-0.3378902,0.3097938,-0.7513595,False,True,True,unknown
39169,0.71753365,1.1371871,-0.44824213,0.45634615,-0.53999585,True,False,True,unknown
39170,-1.0289326,-0.34016058,0.24471283,-0.7704267,-0.45748177,True,True,False,unknown
39171,-1.0924332,-0.41233373,0.488667,-1.1254554,0.07928706,True,True,False,unknown
39172,-1.266672,-0.8185956,-0.25941372,0.076817684,-0.47411796,True,True,False,unknown
39173,-1.6530421,-1.5458578,-0.28211468,0.26418746,0.9289552,False,True,True,unknown
39174,1.3640648,1.363992,-0.3883544,0.21501873,-0.5101318,False,False,True,unknown
39175,-1.6676872,-1.5023887,-0.27078313,0.21772249,0.6970904,True,True,False,unknown
39176,1.2404152,1.0714955,-0.16050982,-0.2706902,-0.4871753,False,True,True,unknown
39177,1.5062727,1.2582598,-0.29813668,-0.049601216,-0.67676115,False,True,True,unknown
39178,0.84557515,1.2425439,-0.46400684,0.4965651,-0.46055448,True,False,True,unknown
39179,-0.11883907,0.23912667,-0.25434208,0.17965291,-0.7735225,False,True,False,unknown
39180,0.28240716,0.57812035,-0.25881192,0.13897602,-0.9346823,False,True,True,unknown
39181,-1.166864,-1.2705036,0.07161622,-0.37052646,0.78014356,False,True,True,unknown
39182,1.4728051,1.1379378,-0.21837872,-0.19286557,-0.513673,False,False,True,unknown
39183,-0.8338076,-0.15409695,-0.25044593,-0.05257312,-1.5205854,True,False,True,unknown
39184,-0.4460177,-0.75290394,0.50919366,-1.1586347,0.51233834,False,True,True,unknown
39185,-0.69334996,-0.119136505,0.28546923,-0.75197124,-0.16434467,False,True,False,unknown
39186,1.3509883,1.1719474,-0.29314664,-0.02567359,-0.70948756,False,True,True,unknown
39187,1.1816201,0.84368956,-0.1066075,-0.3411836,-0.35358346,False,False,True,unknown
39188,0.6622554,1.039438,-0.3993957,0.40917084,-0.5883627,False,True,True,unknown
39189,-0.5890675,-0.0072731134,-0.25564978,-0.055120874,-1.4350941,True,False,True,unknown
39190,0.858239,0.89811975,-0.27731416,0.050249998,-0.8133298,False,True,True,unknown
39191,-0.26030388,-0.38115212,0.26729056,-0.73690134,0.050856832,False,True,True,unknown
39192,0.052824058,-0.29689172,0.3266634,-0.9161253,0.2669899,False,False,True,unknown
39193,1.6542097,1.3212487,-0.28800908,-0.10046731,-0.6134047,False,False,True,unknown
39194,0.69096774,1.0316551,-0.45933214,0.51109666,-0.2207381,False,True,True,unknown
39195,-0.08481024,0.47701785,-0.34945244,0.20431668,-1.0378107,True,False,True,unknown
39196,-0.50506043,-0.6601099,0.36369815,-0.9464021,0.13452451,True,False,True,unknown
39197,1.5614353,1.363992,-0.33842385,0.04051692,-0.585252,False,False,True,unknown
39198,-1.0647612,-0.47429654,-0.25368896,0.005866867,-1.0638636,True,True,False,unknown
39199,-0.0338413,0.38970432,-0.25175926,0.1466002,-1.040983,True,True,False,unknown
39200,-0.19797549,0.27914223,-0.25124246,0.10900662,-1.1362312,True,True,False,unknown
39201,-0.08340682,-0.43455625,0.3789562,-0.9855172,0.3418893,False,False,True,unknown
39202,1.3798987,1.0440427,-0.18271495,-0.24019094,-0.46259174,False,False,True,unknown
39203,-0.43023336,-0.12181422,-0.25797722,0.19338334,-0.4412041,False,True,False,unknown
39204,-0.07972491,-0.43082747,0.377541,-0.98363894,0.3398619,False,False,True,unknown
39205,-0.75481975,-0.36568645,-0.023372067,-0.38131723,-0.9257358,True,False,True,unknown
39206,1.4738454,1.363992,-0.36058253,0.1179592,-0.5519142,False,False,True,unknown
39207,1.0028079,0.66300637,-0.037973635,-0.43225962,-0.25527892,False,False,True,unknown
39208,-0.3981693,-0.72938013,0.48181766,-1.1119719,0.47611243,False,True,True,unknown
39209,-1.0113816,-0.84026754,-0.3306274,0.3317778,0.61423194,False,True,True,unknown
39210,-0.4934368,-0.6737988,0.38171542,-0.9727052,0.18387681,True,False,True,unknown
39211,0.8205282,0.4788447,0.03198927,-0.52509904,-0.15507104,False,False,True,unknown
39212,0.34442186,0.65061885,-0.43313274,0.47459427,-0.050770152,False,True,True,unknown
39213,-0.011568189,0.24720986,-0.11978714,-0.06015114,-0.7164436,False,True,True,unknown
39214,0.58067536,0.3862258,-0.29436335,0.027816573,-0.11426801,False,True,True,unknown
39215,-1.7187717,-1.6153282,-0.2730203,0.250201,0.93393517,False,True,False,unknown
39216,-0.9033677,-0.19741586,-0.23766324,-0.06842096,-1.518846,True,True,False,unknown
39217,-0.3516418,-0.11480712,-0.38050628,0.4012718,0.29064396,False,True,True,unknown
39218,-0.9146446,-0.21022886,-0.19438356,-0.13140647,-1.4236182,True,True,False,unknown
39219,-0.32370546,-0.084101,-0.3826184,0.40421483,0.27694044,False,True,True,unknown
39220,-1.371648,-1.4070921,-0.046361364,-0.15766346,0.8499459,False,True,True,unknown
39221,0.25674933,0.55419606,-0.4265036,0.46535805,-0.0077632098,False,True,True,unknown
